Mouse,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
Irf6,3.500931481006003,1.6389222618700654,1.8694919390561657,0.04365506949265546,0.5623731154940518,0.07057157756732511
Diexf,0.22820702509000773,1.5938733023832938,1.8793682627361983,4.1261791925796025,5.248773382655568,3.411803300381687
Gm39747,0.0,0.0,0.0,0.045696421966650524,0.21406189673210052,0.0
Gm31406,0.0578946831219335,0.0,0.0,0.0,0.31704302543024615,0.024313285995229347
Gm39746,1.0255431600294624,0.0,0.0,0.0,0.7488109756820496,0.5598894345280822
Syt14,3.148505087950217,3.296096691931281,1.3206667333404163,2.2772045650498955,3.294348961585696,3.1234983377154886
Gm15867,0.0,0.0,0.0,1.1095993217118605,0.8269299454827165,2.174239472685162
Sertad4,7.722604083389242,3.1237772088003863,4.781839645687946,11.016171767668498,9.37692166951152,11.640637850634377
1700065J18Rik,0.0,0.0,0.0,0.0,0.0,0.0
A730013G03Rik,0.0,0.0,0.0,0.019961450169569146,0.0,0.0
Gm31078,0.0,0.0,0.0,0.0,0.0,0.0
Gm31011,0.0,0.0,0.0,0.0,0.3780577513187558,0.0
Hhat,0.7384441053185429,0.0,0.03200714270167457,0.0,0.0,0.0
Kcnh1,7.203631974478326,9.154922921177304,9.512258309784487,19.375282913859824,23.393907285722413,12.649627195922529
Gm39745,0.0,0.0,0.0,1.7192091978925574,0.0,0.0
