Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
ZNF705A,0.0,0.0,0.0,0.0,0.0,0.0
POU5F1P3,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4A,0.0,0.0,0.0,0.42765849488770846,0.0,0.3326479695285334
NECAP1,23.286355286980665,21.589346145778727,13.194995450983152,39.55434804889962,7.5324658807453,4.191693297058739
C3AR1,6.783093909352173,0.0672180091447285,0.2676007039458091,5.477645420214235,1.0194521649758632,18.38181278760077
FOXJ2,1.833104829076613,2.5697404102902106,2.275372876993032,7.143223384568416,6.820379019776566,4.2257894943503365
LOC107984520,0.0,0.1378921383818932,0.0,0.0,0.0,0.0
SLC2A3,33.74167214314135,6.440417247446225,18.200313494496136,19.949707697407934,0.22774582075609842,4.351423702233332
SLC2A14,0.0,0.024978370628767198,0.0,0.0,0.0,0.0
NANOG,0.0,0.0,0.0,0.0,0.0,0.0
NANOGNB,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4C,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3,0.0,0.0,0.0,0.0,0.0,0.0
GDF3,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC1,0.0,0.0,0.0,0.0,0.0,0.0
CD163,0.032846488557269175,5.9321797351552,30.108633615291616,0.24009678481948857,1.9622986452530944,10.16848996101136
LOC101927882,0.0,0.0,0.0,0.0,0.0,0.0
CD163L1,0.0,0.0,2.504589250266926,0.18770597992495874,0.0,1.9366696590602062
ACSM4,0.0,0.0,0.0,0.0,0.0,0.0
PEX5,4.2046531749670395,9.801643269239433,6.169938589256687,7.468977807087756,10.248464230969622,4.193111563568516
LOC105369639,0.0,0.0,0.0,0.39621121786735347,0.0,0.0
CLSTN3,6.8160482117457875,5.782925887957411,3.4809759586149167,25.317764309610887,7.069095933451051,8.08382846780113
RBP5,0.0,0.0,0.0,0.056463127683849146,0.0,0.0
C1RL-AS1,0.0,0.0,0.0,0.12257596668089027,0.604864638096453,2.6374362980642423
C1RL,2.7809602701985,7.368852778202481,13.260844001596332,1.3257315858388148,0.9540371240730354,10.289690858915668
C1R,7.146317647723935,17.20564201817486,91.92515794577163,1.296294842214214,10.173146039847847,34.59697259566629
C1S,4.808330183958216,2.261810806849298,181.6380539929424,5.084596971461252,7.238022638784312,92.52631118886433
LPCAT3,13.547682207690585,0.05720992942008891,31.840522766532487,2.7731335436018463,0.043383303929643284,0.4689221268321251
EMG1,3.6859965686781497,0.08560990741234152,4.430665726894292,1.202830146750402,13.113741187968015,5.486041739927253
SCARNA12,0.0,0.0,0.7750509277245285,1.7095780326498768,0.0,0.0
PHB2,16.02364621628006,1.0677160640082968,16.41412542871603,14.136073357473668,26.15850539567754,12.729530572121899
MIR141,0.0,0.0,0.0,0.0,0.0,0.0
MIR200C,0.0,0.0,0.0,0.0,0.0,0.0
LOC105369635,0.0,0.0,0.0,0.0,0.0,0.0
LOC105369634,0.0,0.0,0.0,0.0,0.0,0.0
PTPN6,0.0336914344328849,1.5524952150214448,3.0304963866058166,1.0202740850341872,0.03797692420975252,1.6046253945861912
RNU7-1,0.0,0.0,0.0,0.0,0.0,0.0
C12orf57,19.988929864122184,0.0,31.351094971651193,17.818579862361766,2.0150109198351047,6.749963185160792
ATN1,95.44842081341189,94.14978143054343,144.93136645423132,84.16973393335667,151.72096621913468,78.17602983349184
ENO2,125.2574948934537,3.4710347933092986,24.873281114263033,164.022123503969,19.69997694244371,79.85508241694299
LRRC23,0.5893754930125998,0.0,0.05812881957933963,3.6414012095442376,0.05536191618132812,0.0
DSTNP2,0.1600114460667692,0.0,0.47344739928873913,1.5873548067862204,0.0,0.0
RPL13P5,0.0,0.0,0.0,0.0,0.0,0.0
LOC105369632,0.0,0.0,0.0,0.0,0.0,0.0
SPSB2,0.0,0.0,0.0,0.858764779191566,0.33106793729697886,9.369038601510622
TPI1,91.35955244597253,25.206029097278094,94.3716374765443,84.35883326627497,33.98672806950715,34.55670807667376
USP5,8.061782245999241,23.398100691714333,12.614043692332745,16.893907433617084,11.459146545600406,5.297034478947408
CDCA3,0.0,0.0,0.0,0.0,0.0,0.0
GNB3,0.03245459763285242,0.0,0.03841111425947553,0.6439159550289184,0.0,0.0
P3H3,1.5219651578543936,0.0,0.0,0.06909971090051897,0.0745894080287355,0.6962836275630931
GPR162,7.976246238902633,1.7235969236773288,8.400492368461007,14.126441692683203,12.55544887641726,8.13400969051448
CD4,9.100650995047499,5.250614299229736,3.106440247219982,2.5615209146252313,2.377920262172473,18.556879921367827
LAG3,0.0,0.0,0.0,0.0,0.0,0.0
PTMS,124.9653300974084,170.3944370092004,88.89775866494499,92.3803150712021,143.92584552567558,62.64704040962246
MLF2,84.68250063410366,57.12936546331844,85.53370144654156,155.35023595287058,109.18648118008582,72.81582750563749
COPS7A,17.873035558169516,9.748944272073086,10.98521206453811,16.78130697038443,13.791241766298747,1.529327884519901
PIANP,3.440412884854649,9.634386679029268,5.035272661962951,18.781003703367325,14.5426020267839,7.99550885884601
ZNF384,6.76776320716568,2.356893929569428,7.55216947290633,4.947007299203383,8.151715217250677,1.434952803573873
