Gene,59yo tumor periphery astro,59yo tumor core astro,64yo tumor core astro,65yo tumor core astro,21yo Hippocampus astro,22yo Hippocampus astro,53yo A Hippocampus astro,53yo B Hippocampus astro,Fetal ctx 1 astro,Fetal ctx 2 astro,Fetal ctx 3 astro,Fetal ctx 4 astro,Fetal ctx 5 astro,Fetal ctx 6 astro,8yo ctx astro,13yo ctx astro,16yo ctx astro,21yo ctx astro,22yo ctx astro,35yo ctx astro,47yo ctx astro,51yo ctx astro,53yo ctx astro,60yo ctx astro,63yo ctx 1 astro,63yo ctx 2 astro,25yo ctx neuron,22yo ctx oligo,63yo ctx A oligo,63yo ctx B oligo ,47yo ctx oligo,63yo ctx 3 oligo,45yo ctx myeloid,51yo ctx myeloid,63 yo ctx myeloid,47 yo ctx endo,13yo ctx endo,45yo whole cortex,63yo whole cortex,25yo whole cortex,53yo whole cortex,Mouse 1 month astro,Mouse 4 month astro,Mouse 7 month astro,Mouse 9 month astro
Rgs2,0.1,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,1.6819386177962752,8.2,1.877623820754549,2.4395111865903525,1.5857300073366354,9.3,2.3,2.6,3.1,3.3,2.2,11.3,6.7,8.2,4.4,1.2906137992832731,3.9,3.5,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,3.7,0.6450249886416404,1.036262924667785,3.8,3.7,5.8,5.7,4.8
Rgs22,0.2,1.6,4.5,0.8,1.1,1.1,0.5,1.4,1.7,0.8,1.4,1.0,0.1,0.9,0.9,0.7,1.0,1.5,1.1,1.3,0.7,1.9,1.4,1.1,0.8,0.4,0.3,0.3,0.1,0.3,1.3,0.2,0.1,0.1,0.1,1.0,0.6,0.7,2.0,1.2,2.8,0.2,0.1,0.1,0.1
Rgs3,0.1,0.7,0.1,0.1,1.1,0.5,1.4,0.8,2.5,0.1,1.9,3.0,1.7,0.1,1.0,0.7,0.6,0.3,0.7,0.6,0.2,0.2,0.5,0.2,0.3,0.5,0.3,0.2,0.8,0.9,0.7,0.4,0.1,0.2,0.1,1.5,0.7,0.1,0.1,0.1,0.2,1.6,1.7,2.9,2.0
Rgs4,0.3,1.6,2.0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5,0.1,0.1,0.1,0.2,1.3,0.7,0.3,0.2,0.5,0.1,0.2,0.1,0.2,1.3,2.1275615745216383,0.3,0.3,0.2,0.3,0.3,0.4,0.1,0.1,3.8,3.6,0.9728225326992993,0.6450249886416404,1.036262924667785,3.1,2.9,4.2,1.1,3.0
Rgs5,0.1,0.3,0.7,1.3,1.5,0.4,0.4,1.4,0.1,3.6,0.6,0.1,0.1,0.1,1.4,1.3,1.4,2.2,1.6,1.4,1.9,1.2,2.2,1.3,1.2,2.5,2.1275615745216383,0.3,1.3,1.1,1.1,1.2,0.9,0.1,0.5,0.8259673065388305,0.8889696071165151,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.6,1.8,0.8,2.0
Rgs6,0.2,4.0,4.5,0.4,0.1,0.1,0.1,0.1,1.3,0.6,1.0,0.8,0.1,1.3,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,2.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3,0.9,0.8,1.4,0.5,1.8,1.5,1.9,2.0
Rgs7bp,0.1,0.7,0.2,0.7,0.7,0.5,0.9,0.9,0.6,1.7,0.6,3.4,0.1,1.0,0.4,0.1,0.2,1.0,0.2,0.2,0.1,0.3,0.2,0.1,0.1,0.6,2.1275615745216383,0.6,0.3,0.5,2.4,0.5,0.3,0.1,0.1,1.2,2.3,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,4.0,4.7,6.9,4.7
Rgs8,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,1.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.6,0.2,0.4
Rgs9,0.1,0.1,0.3,0.2,1.6,0.7,0.2,0.4,1.5,0.1,0.5,0.1,0.1,0.1,1.4,1.3,0.8,0.6,1.8,1.0,0.1,0.7,0.7,0.7,1.9,0.8,1.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.7,0.5,0.3,0.6
Rgs9bp,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.2,0.4,0.4,0.4,0.2,0.1,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rgsl1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rhag,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rhbdd1,0.2,2.6,2.8,2.0,3.0,3.5,2.4,2.9,0.5,2.0,1.1,0.9,0.1,1.5,3.5,3.6,3.7,2.6,3.2,3.9,3.1,2.8,3.7,3.4,4.1,3.8,1.5,1.6,2.7,3.0,2.5,2.0,2.6,2.1,2.4,0.9,0.7,0.6,0.4,0.5,0.8,4.2,3.1,7.9,3.3
Rhbdd2,3.6,8.9,2.8,2.9,6.7,3.5,7.7,2.5,1.6819386177962752,6.0,4.3,2.4395111865903525,5.2,6.9,1.8469811179937137,6.3,7.0,4.7,1.695895045485194,10.3,4.3,3.3,5.2,3.7,5.8,4.8,9.5,1.9,1.6,2.7,2.8,0.8,0.1,0.7,1.1,4.0,2.2,1.0,0.1,1.0,0.8,2.9,3.0,3.2,2.7
Rhbdd3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.0,0.1,0.1,0.1,0.1,0.5,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.6,0.2
Rhbdf1,0.2,1.0,0.6,0.3,0.4,0.3,0.6,0.3,0.1,0.1,0.1,0.1,0.1,0.1,1.5,1.0,0.7,0.3,0.7,0.8,0.1,0.3,0.6,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,1.4,0.3,0.1,0.1,0.2,0.1,1.1,1.2,2.4,1.0
Rhbdf2,0.1,0.3,0.2,0.1,0.1,0.5,1.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.4,4.3,4.9,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1
Rhbdl1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1
Rhbdl2,3.0,0.5,0.2,0.6,5.2,0.7,6.3,5.1,1.4,0.1,0.2,0.1,0.1,0.1,0.9,1.1,0.5,1.4,1.9,0.3,0.9,1.0,1.5,0.9,1.4,0.8,0.1,5.5,6.2,4.0,4.1,4.1,0.5,0.1,0.2,0.1,0.2,0.8,0.1,0.4,0.4,0.5,0.1,0.3,0.1
Rhbdl3,0.3,0.2,0.3,0.8,0.5,0.2,1.1,0.5,0.1,0.7,0.8,1.9,0.1,0.8,0.7,1.3,2.9,0.3,0.5,0.5,0.4,0.3,0.4,0.3,0.5,0.1,0.2,0.7,0.1,0.2,0.9,0.2,0.1,0.1,0.1,0.1,0.4,0.1,0.2,0.5,0.1,0.4,0.2,0.4,0.1
Rhbg,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rhcg,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8,0.7,0.1,0.1,0.1,1.4,0.8,1.1,0.7,1.2,1.0,0.4,0.1,0.5,0.2,0.5,0.6,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.1
Rhd,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.4,0.1,0.1,0.1,0.1
Rhebl1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,1.4,0.5
Rho,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rhobtb1,0.1,1.0,1.0,1.0,1.6,0.2,0.9,1.4,2.7,1.5,1.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.1,1.1,0.8,1.6,2.0,0.7,0.9,0.5,0.8,0.7,3.2,4.2,0.6,0.2,0.5,0.3,0.1,0.1,0.1,0.1
Rhobtb2,0.6,0.1,0.1,0.5,0.7,1.9,1.2,0.4,4.7,1.8,2.6,0.9,4.3,1.5,1.7,1.7,1.7,1.2,1.4,1.1,0.6,0.4,0.8,0.4,0.5,0.3,0.4,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.7,0.9,1.6,0.2,1.0,0.5,2.0,1.9,4.2,2.0
Rhobtb3,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,7.5,1.9876584389589567,1.877623820754549,2.4395111865903525,6.8,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,6.5,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,2.4,1.4,1.5,1.9,2.3,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,8.7,6.5,9.0,9.7
Rhoc,1.0,10.3,2.3,1.4,4.3,4.2,10.9,3.6,6.0,2.9,2.7,3.8,7.4,0.1,1.8469811179937137,3.2,6.5,4.5,7.3,8.0,3.8,3.0,5.7,1.2,2.8,2.1,0.4,1.3,0.5,1.6,2.5,0.6,0.1,1.9,4.8,0.8259673065388305,0.8889696071165151,0.1,0.1,0.2,0.1,2.7,2.0,4.9,2.8
Rhod,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rhof,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.1
Rhog,1.5,3.0,0.9,1.1,8.5,3.7,2.147727610277467,7.1,2.0,5.6,1.1,0.1,3.6,6.4,5.5,0.8,2.5,2.1,4.1,1.8,2.1,1.1,0.8,0.2,1.2,0.8,0.1,1.5,4.8,6.8,4.5,1.7,0.6,1.1622564258095514,1.3535963052696085,1.0,1.1,0.4,0.2,0.4,0.1,5.0,8.9,5.1,6.4
Rhoh,0.1,0.1,0.1,0.1,0.1,0.3,3.5,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.7,0.1,0.783307668617348,5.7,4.4,0.4,0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.1,0.1
Rhoj,0.6437635406996124,2.1934467642466693,1.6881747688635937,2.2,4.1,7.7,1.6,1.3,3.3,8.1,5.5,2.4395111865903525,7.1,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,7.5,1.973571108789488,4.6,1.6531882857787248,1.5743666392645725,1.2906137992832731,6.6,7.0,1.0,0.7,0.1,0.2,1.1,0.2,0.1,0.1,0.1,0.8259673065388305,0.8889696071165151,0.9,1.7,1.7,1.9,0.9,1.0,1.0,0.7
Rhot2,0.1,0.8,0.4,0.1,0.6,0.5,0.3,0.3,1.9,1.3,1.2,0.1,5.2,0.1,1.1,0.7,0.8,0.2,0.5,0.8,0.1,0.1,0.5,0.2,0.1,0.2,0.2,0.4,0.1,0.1,0.5,0.1,0.1,0.1,0.5,0.4,0.4,0.7,0.1,0.7,0.1,2.1,2.5,5.0,2.3
Rhov,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rhpn1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3,0.9,0.1,1.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.2,0.1
Rhpn2,2.9,7.7,9.2,1.879100059206438,2.4,7.2,1.9,1.1,3.3,4.6,0.9,6.2,3.6,6.4,1.8469811179937137,1.7001045322182031,1.73622212243662,6.0,1.695895045485194,8.3,4.4,7.7,8.0,5.9,1.4406696764484623,4.9,0.7,2.4,0.4,1.0,2.8,0.8,0.1,0.1,0.1,0.2,0.5,0.2,0.1,0.3,0.1,2.3,1.4,2.4,1.5
Ribc1,0.1,0.2,1.7,0.6,0.7,0.1,0.8,1.3,1.8,0.1,1.4,0.1,0.1,0.1,0.2,0.5,1.6,0.3,0.3,0.5,0.1,0.4,0.6,0.3,0.2,0.5,0.3,0.5,0.6,0.1,0.5,0.1,0.1,0.2,0.5,0.1,0.1,0.4,0.2,0.3,0.7,0.4,0.1,0.4,0.4
Ribc2,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1
Rictor,1.9,2.6,3.2,3.1,8.3,5.4,6.7,1.7911893945034771,2.4,3.3,3.7,6.7,3.5,2.7,3.7,3.3,4.4,4.1,2.6,4.9,2.0,3.8,4.5,3.9,2.3,3.2,6.9,3.9,1.1340430351077464,7.8,8.5,5.4,5.0,5.0,4.5,1.4,1.6,3.8,0.6450249886416404,3.4,0.8080763473055375,2.8,1.5,3.8,2.0
Rif1,0.8,1.9,2.4,5.2,5.5,3.0,3.2,6.3,2.8,4.2,7.2,3.5,5.1,5.6,1.7,2.5,3.5,2.7,1.3,2.5,1.6,3.5,2.9,2.9,1.4,1.9,5.7,2.0,5.5,6.5,4.8,4.0,0.783307668617348,2.8,3.3,0.9,1.1,4.1,0.6450249886416404,4.7,0.8080763473055375,3.4,1.5,3.5,3.1
Riiad1,0.1,0.6,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.7,0.1,0.1,0.1,0.1,3.7,2.2,1.4,2.8
Rilp,0.1,0.1,0.1,0.1,0.3,0.1,0.4,0.1,0.1,0.1,0.1,0.1,2.5,0.1,0.9,0.6,0.5,0.5,0.9,0.7,0.1,0.2,0.4,0.1,0.2,0.4,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,1.3,0.1
Rilpl1,2.8,2.7,2.3,1.4,3.5,0.4,2.5,3.0,0.9,2.6,3.2,0.1,1.7,2.9,2.5,2.7,2.2,3.1,4.3,3.7,1.2,2.0,1.9,1.4,2.7,2.0,1.2,1.4,1.9,2.0,2.0,1.8,0.3,0.4,0.4,0.9,0.7,1.9,1.1,2.0,1.0,2.5,3.6,4.5,3.9
Rilpl2,0.1,1.2,0.5,0.3,2.5,1.2,9.6,0.6,0.1,0.1,0.3,0.1,0.1,0.1,1.1,1.3,0.5,1.0,2.4,1.9,2.1,0.8,1.4,1.2,1.4,1.6,1.1,1.3145833333334283,0.4,0.8,1.7,0.3,0.783307668617348,1.1622564258095514,1.3535963052696085,2.9,2.0,0.5,0.2,0.7,0.2,3.4,4.2,3.9,3.8
Rimbp2,0.1,0.2,0.1,0.4,0.1,0.1,0.3,0.1,0.7,0.1,0.3,0.1,0.1,0.1,0.1,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.2,1.6,0.1,0.3,11.9,0.2,0.1,0.1,0.6,0.2,0.1,0.1,0.1,0.1,0.6,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,0.1,0.6,0.1,0.3
Rimbp3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rimkla,1.3,1.1,0.3,0.2,0.4,0.1,0.5,0.5,0.6,0.3,0.4,0.1,0.4,0.1,0.3,0.7,0.2,0.7,0.7,0.5,0.5,0.5,0.4,0.4,0.4,0.4,3.4,0.1,0.1,0.3,0.5,0.4,0.1,0.1,0.1,0.1,0.2,2.0,2.0,1.5,1.8,0.3,0.3,0.6,0.3
Rimklb,0.6437635406996124,3.0,2.7,3.4,4.4,8.0,2.0,2.7,5.6,4.4,3.1,11.8,6.5,6.6,7.8,7.6,7.2,8.8,4.1,1.973571108789488,4.5,9.4,8.7,1.2906137992832731,6.5,6.0,5.6,1.3,0.7,1.1,2.5,1.0,1.5,0.5,1.2,3.5,0.8889696071165151,1.2,2.3,1.8,1.9,3.6,1.6,2.7,2.8
Rims1,1.7,0.1,0.1,0.2,0.7,1.7,1.4,1.1,0.9,4.4,2.0,4.5,0.1,3.2,3.9,2.6,1.5,1.0,1.7,1.0,3.8,1.5,1.4,2.9,2.8,2.3,9.6,7.4,2.9,6.1,5.6,0.9340251477050561,0.3,0.2,0.2,0.8259673065388305,0.8889696071165151,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,4.5,3.9,3.1,4.6
Rims2,0.1,0.1,0.1,1.3,0.3,0.7,1.0,1.4,0.1,0.1,0.8,0.6,0.6,0.1,0.1,0.8,0.3,0.5,0.4,0.2,1.5,0.8,0.8,0.3,1.4,1.7,2.1275615745216383,1.3145833333334283,5.6,8.3,8.3,0.9340251477050561,0.2,0.1,0.5,0.8259673065388305,4.5,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,6.2,3.4,5.9,5.7
Rims3,0.2,0.1,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.4,1.0,0.6,0.6,0.5,0.3,0.3,0.2,0.5,0.6,0.3,0.5,0.3,0.2,0.2,0.7,0.4,5.2,0.2,0.2,0.4,0.5,0.3,0.2,0.2,0.2,0.6,0.5,2.8,0.6,2.0,0.9,0.1,0.3,0.1,0.6
Rims4,0.1,0.1,0.3,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1
Rin1,0.1,1.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.3,0.5,0.3
Rin3,0.1,0.2,0.5,0.2,0.1,0.1,1.4,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.3,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,1.6,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2
Rinl,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.2
Rint1,0.7,7.9,6.3,5.7,4.2,7.9,3.2,3.4,5.6,7.8,4.8,1.5,2.9,3.8,3.4,4.4,4.3,5.0,3.5,4.7,1.8,3.2,4.3,2.7,1.9,2.8,5.4,2.0,2.1,4.0,3.0,1.6,3.3,2.7,3.0,1.9,1.2,3.2,3.3,2.9,3.5,2.5,1.5,2.4,1.5
Riok1,0.1,7.7,7.9,4.2,5.6,0.8,5.6,4.9,1.6819386177962752,6.8,8.0,2.4395111865903525,5.1,9.0,2.5,3.7,3.6,5.6,1.6,3.1,2.7,2.6,5.5,1.9,2.9,3.8,7.7,5.1,4.8,7.5,6.5,4.4,0.783307668617348,1.1622564258095514,1.3535963052696085,1.4,3.3,3.5,0.6450249886416404,4.5,2.8,2.9,1.3,2.1,1.7
Riok2,2.1,1.9,1.6,2.2,2.1,4.3,1.6,1.8,1.1,0.8,1.2,2.1,1.1,0.9,1.4,2.3,2.0,1.5,1.2,2.7,1.3,2.0,1.9,1.7,1.6,1.5,1.0,0.5,1.9,3.5,2.2,1.2,2.5,2.1,2.4,0.7,0.6,1.5,1.5,1.5,1.8,4.4,2.9,3.0,3.5
Ripk1,0.6,5.7,3.8,5.3,2.6,1.4,2.1,2.8,4.9,2.5,2.8,3.4,4.4,1.0,3.0,2.9,2.5,3.6,3.5,3.0,1.8,2.9,2.4,2.2,3.5,1.6,2.4,1.3,1.0,1.3,1.0,0.6,4.4,6.8,7.3,2.0,2.5,1.2,0.6,1.6,0.7,1.6,1.3,2.7,1.7
Ripk2,0.1,8.3,8.1,5.9,3.3,3.0,4.0,3.4,4.7,3.9,3.4,1.7,0.1,1.5,2.0,1.5,0.9,1.3,1.6,3.1,1.4,2.3,1.1,2.6,2.4,1.4,1.8,2.6,2.8,2.0,4.2,1.8,0.783307668617348,1.1622564258095514,8.3,3.6,1.9,1.0,2.0,1.9,3.0,1.5,1.0,2.5,3.3
Ripk3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.8,0.7,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Ripk4,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ripply1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ripply2,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4,0.2,0.1,0.6,0.2,0.3,0.5,0.6,0.1,0.4,0.6,1.4,2.6,1.2,1.0,3.3,2.0,0.9,0.1,0.1,0.1,0.1,0.1,0.5,0.1,1.0,0.5,0.1,0.2,0.1,0.1
Rit1,1.7,6.9,4.8,5.5,4.5,5.4,5.1,5.0,1.4,10.6,6.0,2.4395111865903525,1.5857300073366354,6.6,2.9,3.4,3.1,3.4,3.4,6.1,3.1,4.6,4.2,6.2,3.1,2.1,2.3,3.8,3.4,2.7,4.7,1.8,0.783307668617348,1.1622564258095514,1.3535963052696085,2.3,4.0,1.3,1.4,1.4,1.1,4.0,3.3,3.0,3.6
Rit2,0.1,2.1934467642466693,3.2,5.2,2.6,2.7,7.1,5.4,0.1,0.1,1.4,0.1,0.1,0.1,1.5,0.2,0.1,1.2,0.1,0.1,2.1,2.8,0.6,0.1,0.6,0.1,5.1,5.5,1.0,1.6,1.7907147628589037,3.1,0.2,0.1,0.1,0.2,0.1,1.4,0.4,1.0,0.1,0.8,2.9,0.1,1.4
